Purchase Year,Purchase Recency,Ticket Subject,Ticket Type,Customer Gender,Response Duration (hrs),Duration Bucket,Ticket Channel
1.0,-1.0134527041760542,15,3,0,0.2169302946971128,3,3
0.0,0.9867258687843836,14,3,1,1.463132635722596,4,3
0.0,0.9867258687843836,11,1,2,0.4783713452618995,3,2
0.0,0.9867258687843836,4,2,2,0.7502700378492776,4,3
1.0,-1.0134527041760542,6,0,1,-2.204013833532812,1,1
0.0,0.9867258687843836,3,4,2,-0.7800315781232736,2,2
0.0,0.9867258687843836,4,0,0,-0.0567113382273638,3,1
0.0,0.9867258687843836,2,0,1,1.3149827070692168,4,0
0.0,0.9867258687843836,1,1,2,-0.8288339075620339,2,3
0.0,0.9867258687843836,12,3,2,1.240036272573978,4,2
1.0,-1.0134527041760542,11,3,1,-0.7225145469990206,2,3
1.0,-1.0134527041760542,14,0,0,-1.4737218322885075,1,3
1.0,-1.0134527041760542,15,1,0,-0.072397801261251,3,1
1.0,-1.0134527041760542,4,0,2,1.9424412284247048,5,3
0.0,0.9867258687843836,9,0,2,1.611282564375975,5,2
0.0,0.9867258687843836,0,0,0,-0.5726216780085429,2,3
0.0,0.9867258687843836,11,2,2,1.240036272573978,4,1
0.0,0.9867258687843836,13,2,0,1.2714091986417524,4,3
1.0,-1.0134527041760542,4,1,2,0.3162778939117318,3,2
1.0,-1.0134527041760542,0,1,0,-0.9124950437427656,2,3
1.0,-1.0134527041760542,9,4,2,-0.485474661153614,2,2
0.0,0.9867258687843836,12,2,1,1.8483224502213815,5,3
1.0,-1.0134527041760542,10,1,1,0.2169302946971128,3,1
0.0,0.9867258687843836,7,1,0,0.7537559185234749,4,3
1.0,-1.0134527041760542,9,3,1,-0.2327483122743202,3,2
1.0,-1.0134527041760542,15,1,0,-0.5011611241875011,2,3
1.0,-1.0134527041760542,8,1,2,0.0408933206501564,3,3
0.0,0.9867258687843836,9,3,0,0.5480889587458426,4,3
0.0,0.9867258687843836,10,4,1,0.1018962324486067,3,1
1.0,-1.0134527041760542,12,1,0,-1.1390772875655808,2,3
0.0,0.9867258687843836,11,4,1,0.1646420845841555,3,3
1.0,-1.0134527041760542,7,0,0,-0.1944036248581515,3,1
0.0,0.9867258687843836,12,2,0,-0.7626021747522879,2,0
0.0,0.9867258687843836,5,3,0,0.9507081766156138,4,0
1.0,-1.0134527041760542,6,4,0,0.7432982765008833,4,3
1.0,-1.0134527041760542,4,4,2,-0.4697881981197268,3,0
0.0,0.9867258687843836,15,0,2,0.5498318990829413,4,2
0.0,0.9867258687843836,10,4,1,-0.938639148799244,2,3
0.0,0.9867258687843836,15,4,0,2.343317505957378,5,0
1.0,-1.0134527041760542,11,0,0,0.455713120879618,3,1
0.0,0.9867258687843836,11,1,0,0.6369789159378701,4,1
0.0,0.9867258687843836,2,1,1,1.8343789275245928,5,2
1.0,-1.0134527041760542,10,0,1,0.9663946396495012,4,0
0.0,0.9867258687843836,4,1,1,-1.0920178984639193,2,0
1.0,-1.0134527041760542,9,1,0,0.8618182194235866,4,2
0.0,0.9867258687843836,10,1,1,2.1672805319104214,5,1
0.0,0.9867258687843836,9,2,0,1.0256546111108529,4,2
0.0,0.9867258687843836,7,2,1,1.569451996285609,5,2
1.0,-1.0134527041760542,0,3,0,-0.663254575537669,2,2
0.0,0.9867258687843836,1,4,1,-2.0732933082504186,1,0
1.0,-1.0134527041760542,4,3,2,-0.93166738745085,2,3
0.0,0.9867258687843836,1,2,1,0.3685661040246891,3,1
0.0,0.9867258687843836,9,0,0,1.1180304489770774,4,2
0.0,0.9867258687843836,0,4,2,-0.5656499166601486,2,3
1.0,-1.0134527041760542,12,1,0,-1.1042184808236093,2,1
1.0,-1.0134527041760542,11,4,1,1.783833657748734,5,0
1.0,-1.0134527041760542,4,2,0,-0.0026801877773079,3,3
0.0,0.9867258687843836,10,4,1,0.3720519846988863,3,3
0.0,0.9867258687843836,9,3,0,0.847874696726798,4,0
0.0,0.9867258687843836,14,3,1,-1.942572782968025,1,2
1.0,-1.0134527041760542,1,4,0,-1.4841794743110992,1,3
1.0,-1.0134527041760542,3,0,1,0.4365407771715336,3,0
0.0,0.9867258687843836,15,4,0,0.9367646539188256,4,2
0.0,0.9867258687843836,14,3,1,2.2544275487653502,5,3
1.0,-1.0134527041760542,15,1,1,-0.0514825172160681,3,3
0.0,0.9867258687843836,8,3,1,-0.1665165794645742,3,1
1.0,-1.0134527041760542,0,2,0,-0.3599829568825164,3,2
0.0,0.9867258687843836,2,2,0,-0.1578018777790814,3,2
1.0,-1.0134527041760542,6,3,1,0.2448173400906901,3,2
1.0,-1.0134527041760542,13,4,1,-0.7782886377861751,2,2
0.0,0.9867258687843836,2,1,1,0.9472222959414168,4,0
0.0,0.9867258687843836,8,0,0,-0.7434298310442036,2,3
0.0,0.9867258687843836,3,4,0,-1.5626117894805351,1,2
1.0,-1.0134527041760542,8,2,0,1.1128016279657815,4,3
0.0,0.9867258687843836,3,3,0,0.7554988588605734,4,2
0.0,0.9867258687843836,15,4,0,-1.6026994172338025,1,0
0.0,0.9867258687843836,7,3,0,1.3637850365079769,4,0
0.0,0.9867258687843836,7,4,1,0.3127920132375346,3,2
1.0,-1.0134527041760542,12,4,0,1.76466131404065,5,0
0.0,0.9867258687843836,5,3,0,-1.3133713212754383,2,1
0.0,0.9867258687843836,7,0,0,-1.27502663385927,2,0
1.0,-1.0134527041760542,0,4,2,1.3027821247095268,4,3
1.0,-1.0134527041760542,2,4,2,-0.7713168764377808,2,3
0.0,0.9867258687843836,1,0,1,-2.4236243160072326,1,2
0.0,0.9867258687843836,8,4,1,1.733288387972875,5,0
1.0,-1.0134527041760542,12,4,0,-0.7782886377861751,2,3
0.0,0.9867258687843836,7,1,2,0.0600656643582408,3,1
0.0,0.9867258687843836,1,3,1,0.4522272402054209,3,0
1.0,-1.0134527041760542,11,1,0,-1.1617355119478625,2,1
0.0,0.9867258687843836,13,2,0,0.860075279086488,4,0
0.0,0.9867258687843836,10,1,0,0.2465602804277886,3,1
1.0,-1.0134527041760542,7,1,0,-0.6771980982344575,2,1
1.0,-1.0134527041760542,15,4,0,1.40910148527254,4,2
0.0,0.9867258687843836,6,4,2,-0.9822126572267088,2,3
0.0,0.9867258687843836,12,1,1,-1.0623879127332436,2,2
1.0,-1.0134527041760542,15,4,0,1.2661803776304568,4,0
0.0,0.9867258687843836,8,0,0,-0.3652117778938121,3,2
1.0,-1.0134527041760542,8,0,0,-0.7364580696958092,2,2
0.0,0.9867258687843836,9,4,2,-0.7521445327296964,2,3
1.0,-1.0134527041760542,12,3,0,0.6491794982975602,4,3
0.0,0.9867258687843836,15,3,2,-1.583527073525718,1,0
1.0,-1.0134527041760542,2,2,0,-1.5904988348741125,1,1
0.0,0.9867258687843836,15,0,2,-0.18394598283556,3,1
1.0,-1.0134527041760542,9,1,1,-0.1194571903629126,3,1
0.0,0.9867258687843836,14,4,1,-1.2645689918366785,2,1
0.0,0.9867258687843836,0,4,1,1.5799096383082007,5,3
1.0,-1.0134527041760542,1,3,2,0.5829477654878142,4,3
1.0,-1.0134527041760542,0,3,1,-0.1264289517113069,3,2
1.0,-1.0134527041760542,6,3,2,1.1145445683028803,4,1
0.0,0.9867258687843836,11,4,0,-1.3255719036351286,2,0
0.0,0.9867258687843836,7,2,1,-0.5325340502552757,2,1
0.0,0.9867258687843836,0,0,1,-0.3861270619389951,3,0
0.0,0.9867258687843836,1,2,0,-1.2802554548705656,2,1
0.0,0.9867258687843836,13,4,0,0.232616757731,3,2
0.0,0.9867258687843836,1,0,1,0.3790237460472806,3,1
1.0,-1.0134527041760542,3,3,0,-2.1778697284763333,1,3
1.0,-1.0134527041760542,1,4,0,0.1402409198647754,3,0
0.0,0.9867258687843836,5,0,2,1.508449084487159,5,2
0.0,0.9867258687843836,7,0,2,0.6160636318926872,4,3
1.0,-1.0134527041760542,7,3,2,-1.5974705962225069,1,3
1.0,-1.0134527041760542,10,3,0,0.534145436049054,4,1
0.0,0.9867258687843836,7,3,1,-0.8427774302588226,2,0
1.0,-1.0134527041760542,5,4,1,0.7136682907702075,4,2
1.0,-1.0134527041760542,9,0,2,-0.9490967908218356,2,2
0.0,0.9867258687843836,3,0,1,1.904096541008536,5,3
0.0,0.9867258687843836,15,1,0,-0.5151046468842898,2,0
1.0,-1.0134527041760542,14,1,1,1.2661803776304568,4,1
0.0,0.9867258687843836,14,3,2,1.6043108030275806,5,3
1.0,-1.0134527041760542,10,1,1,0.5324024957119554,4,2
0.0,0.9867258687843836,2,2,1,0.6526653789717574,4,3
1.0,-1.0134527041760542,5,2,2,-1.173936094307552,2,1
1.0,-1.0134527041760542,15,2,0,1.0727140002125144,4,3
1.0,-1.0134527041760542,3,4,2,-1.377860113748086,2,0
0.0,0.9867258687843836,8,0,1,1.7542036720180585,5,3
0.0,0.9867258687843836,1,2,0,0.0042915735710863,3,1
0.0,0.9867258687843836,15,2,1,2.069675873032901,5,2
1.0,-1.0134527041760542,10,3,2,-0.8253480268878367,2,0
0.0,0.9867258687843836,11,2,2,2.0034441402231558,5,2
1.0,-1.0134527041760542,14,1,2,-1.2209954834092138,2,2
1.0,-1.0134527041760542,11,4,1,0.7032106487476161,4,3
0.0,0.9867258687843836,4,2,2,-1.9739457090358,1,3
1.0,-1.0134527041760542,2,4,2,0.187300308966437,3,2
1.0,-1.0134527041760542,8,3,2,0.962908758975304,4,1
1.0,-1.0134527041760542,9,1,1,0.5411171973974483,4,0
1.0,-1.0134527041760542,14,4,2,0.802558247962235,4,0
0.0,0.9867258687843836,3,0,0,-0.5708787376714444,2,1
0.0,0.9867258687843836,15,1,0,-1.003127941271892,2,2
1.0,-1.0134527041760542,15,3,0,0.5149730923409697,4,2
0.0,0.9867258687843836,1,4,0,0.0600656643582408,3,0
1.0,-1.0134527041760542,2,3,1,-0.2937512240727704,3,1
1.0,-1.0134527041760542,13,4,0,-1.390060696107776,2,0
1.0,-1.0134527041760542,8,3,2,-0.7033422032909362,2,1
1.0,-1.0134527041760542,1,4,2,-1.5155524003788736,1,2
0.0,0.9867258687843836,9,0,0,1.3724997381934698,4,1
0.0,0.9867258687843836,7,0,2,-0.8323197882362311,2,3
0.0,0.9867258687843836,13,3,0,1.3847003205531598,4,3
1.0,-1.0134527041760542,3,0,0,-0.1769742214871657,3,3
0.0,0.9867258687843836,6,1,1,-0.8915797596975829,2,0
1.0,-1.0134527041760542,1,4,2,1.3568132751595827,4,2
1.0,-1.0134527041760542,10,4,0,0.3685661040246891,3,1
1.0,-1.0134527041760542,0,1,2,0.3528796409908019,3,0
1.0,-1.0134527041760542,2,3,2,-1.2436537077914953,2,3
0.0,0.9867258687843836,7,4,2,-1.7787363912807588,1,2
0.0,0.9867258687843836,15,0,1,-1.4806935936369023,1,2
1.0,-1.0134527041760542,8,3,0,-0.8044327428426538,2,3
1.0,-1.0134527041760542,11,0,1,-0.2832935820501789,3,2
0.0,0.9867258687843836,2,0,0,-0.1787171618242643,3,3
1.0,-1.0134527041760542,10,3,0,0.8234735320074179,4,2
1.0,-1.0134527041760542,2,1,1,-1.628843522290281,1,2
1.0,-1.0134527041760542,6,4,2,-1.919914558585744,1,2
0.0,0.9867258687843836,1,1,0,-0.2885224030614747,3,2
0.0,0.9867258687843836,8,3,0,-1.4318912641981418,2,1
1.0,-1.0134527041760542,0,4,0,-0.53950581160367,2,3
1.0,-1.0134527041760542,12,4,0,-0.2257765509259259,3,0
0.0,0.9867258687843836,1,4,0,0.1140968148082967,3,0
1.0,-1.0134527041760542,0,1,1,0.3302214166085204,3,3
1.0,-1.0134527041760542,5,1,1,0.3668231636875905,3,0
0.0,0.9867258687843836,9,4,2,0.7851288445912492,4,2
0.0,0.9867258687843836,4,0,0,-0.4035564653099808,3,1
0.0,0.9867258687843836,6,3,1,0.6143206915555885,4,3
1.0,-1.0134527041760542,11,0,2,-2.385279628591064,1,2
1.0,-1.0134527041760542,5,1,1,0.8775046824574738,4,3
0.0,0.9867258687843836,0,4,1,-2.1918132511731216,1,1
1.0,-1.0134527041760542,3,1,1,-1.8501969451018003,1,0
0.0,0.9867258687843836,8,3,0,0.6003771688588,4,2
1.0,-1.0134527041760542,1,4,1,0.7398123958266862,4,2
1.0,-1.0134527041760542,2,1,0,0.7171541714444046,4,0
0.0,0.9867258687843836,11,3,1,1.7245736862873826,5,3
0.0,0.9867258687843836,10,3,1,0.5655183621168284,4,3
1.0,-1.0134527041760542,6,4,2,-1.5591259088063385,1,3
0.0,0.9867258687843836,14,0,0,0.4870860469473924,3,0
1.0,-1.0134527041760542,10,0,0,-1.1477919892510735,2,2
0.0,0.9867258687843836,11,4,2,0.389481388069872,3,0
1.0,-1.0134527041760542,14,0,2,-0.6196810671102045,2,2
0.0,0.9867258687843836,5,3,0,1.8012630611197202,5,0
1.0,-1.0134527041760542,1,1,1,-2.0053186351035737,1,2
0.0,0.9867258687843836,4,3,1,-1.022300284979976,2,1
0.0,0.9867258687843836,0,4,0,0.5812048251507156,4,0
1.0,-1.0134527041760542,15,2,0,1.3899291415644557,4,1
1.0,-1.0134527041760542,4,2,0,-1.097246719475215,2,0
0.0,0.9867258687843836,13,1,2,0.1350120988534797,3,0
0.0,0.9867258687843836,2,4,1,1.4474461726887085,4,2
0.0,0.9867258687843836,7,1,1,0.1489556215502683,3,0
1.0,-1.0134527041760542,2,1,1,0.4679137032393081,3,1
1.0,-1.0134527041760542,3,3,0,-0.7852603991345694,2,0
1.0,-1.0134527041760542,4,4,2,-0.1089995483403212,3,0
1.0,-1.0134527041760542,10,0,1,0.9036487875139524,4,2
1.0,-1.0134527041760542,9,0,0,-0.4087852863212766,3,2
1.0,-1.0134527041760542,12,1,2,-1.095503779138116,2,2
1.0,-1.0134527041760542,7,0,0,-0.3094376871066576,3,3
0.0,0.9867258687843836,8,3,0,-0.0445107558676738,3,3
1.0,-1.0134527041760542,14,4,0,0.141983860201874,3,1
0.0,0.9867258687843836,12,1,0,-1.1338484665542852,2,0
1.0,-1.0134527041760542,9,3,2,0.0443792013243536,3,3
1.0,-1.0134527041760542,8,3,2,0.3267355359343233,3,1
1.0,-1.0134527041760542,1,1,1,0.4696566435764067,3,3
1.0,-1.0134527041760542,15,4,0,-0.3129235677808548,3,3
1.0,-1.0134527041760542,12,1,2,-0.6458251721666832,2,2
0.0,0.9867258687843836,6,1,2,-2.129067399037573,1,0
1.0,-1.0134527041760542,6,3,0,-1.290713096893157,2,0
1.0,-1.0134527041760542,2,3,2,-0.5987657830650216,2,1
1.0,-1.0134527041760542,11,3,2,-0.8758932966636955,2,2
0.0,0.9867258687843836,15,0,2,-0.5377628712665714,2,1
1.0,-1.0134527041760542,4,2,0,1.0605134178528246,4,0
1.0,-1.0134527041760542,0,3,1,0.3929672687440692,3,1
0.0,0.9867258687843836,2,4,1,-0.886350938686287,2,3
1.0,-1.0134527041760542,7,4,1,-0.1822030424984614,3,3
0.0,0.9867258687843836,4,4,0,-0.1560589374419828,3,3
0.0,0.9867258687843836,13,2,2,-1.580041192851521,1,0
0.0,0.9867258687843836,12,3,2,0.3685661040246891,3,0
1.0,-1.0134527041760542,14,3,2,1.1842621817868235,4,1
1.0,-1.0134527041760542,8,1,0,0.063551545032438,3,2
0.0,0.9867258687843836,12,3,1,1.0918863439205988,4,2
1.0,-1.0134527041760542,0,2,2,-2.367850225220078,1,2
1.0,-1.0134527041760542,2,3,0,0.1820714879551412,3,0
0.0,0.9867258687843836,4,4,0,-1.818824019034026,1,0
0.0,0.9867258687843836,14,0,0,0.9576799379640084,4,2
1.0,-1.0134527041760542,8,3,0,0.187300308966437,3,3
0.0,0.9867258687843836,15,3,1,-1.2558542901511855,2,0
0.0,0.9867258687843836,1,3,2,1.2365503918997809,4,1
1.0,-1.0134527041760542,14,4,2,1.3446126927998927,4,0
0.0,0.9867258687843836,3,1,2,-0.9124950437427656,2,3
1.0,-1.0134527041760542,12,0,0,1.822178345164903,5,2
1.0,-1.0134527041760542,6,2,0,-0.8898368193604842,2,0
0.0,0.9867258687843836,7,4,1,0.9820811026833886,4,2
1.0,-1.0134527041760542,10,1,1,0.962908758975304,4,1
1.0,-1.0134527041760542,4,1,1,1.6287119677469608,5,2
1.0,-1.0134527041760542,11,3,1,-0.0567113382273638,3,0
0.0,0.9867258687843836,14,4,1,1.179033360775528,4,3
1.0,-1.0134527041760542,11,0,0,0.3459078796424076,3,0
0.0,0.9867258687843836,14,3,1,0.6770665436911374,4,2
0.0,0.9867258687843836,14,3,2,-1.2349390061060026,2,2
0.0,0.9867258687843836,0,0,0,-0.6702263368860633,2,1
1.0,-1.0134527041760542,0,2,2,-0.9839555975638076,2,3
1.0,-1.0134527041760542,1,3,1,0.6613800806572502,4,3
1.0,-1.0134527041760542,9,1,2,-0.5168475872213885,2,1
0.0,0.9867258687843836,11,0,1,-0.1316577727226027,3,2
0.0,0.9867258687843836,13,2,0,-1.1077043614978064,2,2
1.0,-1.0134527041760542,0,2,2,1.656599013140538,5,2
0.0,0.9867258687843836,11,4,2,1.536336129880736,5,3
1.0,-1.0134527041760542,1,2,2,0.5742330638023213,4,2
1.0,-1.0134527041760542,11,0,0,0.2761902661584645,3,0
0.0,0.9867258687843836,13,4,1,1.43350264999192,4,1
1.0,-1.0134527041760542,15,2,1,-0.5325340502552757,2,2
0.0,0.9867258687843836,7,0,0,0.1193256358195924,3,3
1.0,-1.0134527041760542,8,1,2,1.1110586876286832,4,2
1.0,-1.0134527041760542,3,1,0,-0.0793695626096453,3,2
0.0,0.9867258687843836,13,4,1,-1.175679034644651,2,0
0.0,0.9867258687843836,9,3,0,1.2104062868433023,4,1
0.0,0.9867258687843836,7,0,2,1.5642231752743134,5,2
0.0,0.9867258687843836,1,2,0,2.3973486564074338,5,3
1.0,-1.0134527041760542,8,2,1,0.6387218562749687,4,2
1.0,-1.0134527041760542,0,4,2,0.579461884813617,4,1
1.0,-1.0134527041760542,4,0,1,0.1402409198647754,3,1
0.0,0.9867258687843836,9,2,1,-1.114676122846201,2,3
0.0,0.9867258687843836,9,0,0,-1.600956476896704,1,3
0.0,0.9867258687843836,1,3,2,-1.0362438076767648,2,1
1.0,-1.0134527041760542,5,4,2,-0.5621640359859514,2,1
1.0,-1.0134527041760542,1,2,2,0.6857812453766303,4,2
1.0,-1.0134527041760542,14,3,2,0.5655183621168284,4,3
1.0,-1.0134527041760542,5,3,0,-1.817081078696928,1,1
0.0,0.9867258687843836,8,4,2,1.3289262297660054,4,2
0.0,0.9867258687843836,1,2,2,1.92326888471662,5,0
0.0,0.9867258687843836,8,4,0,-0.1264289517113069,3,1
1.0,-1.0134527041760542,6,4,1,0.7537559185234749,4,1
0.0,0.9867258687843836,4,1,2,-0.7469157117184008,2,0
1.0,-1.0134527041760542,13,2,1,1.2783809599901466,4,1
0.0,0.9867258687843836,7,1,0,0.2273879367197043,3,3
0.0,0.9867258687843836,12,0,1,0.4853431066102938,3,2
1.0,-1.0134527041760542,15,1,2,-0.2222906702517287,3,1
1.0,-1.0134527041760542,5,0,1,0.7729282622315592,4,0
1.0,-1.0134527041760542,14,1,2,-0.0793695626096453,3,3
0.0,0.9867258687843836,6,1,2,0.6195495125668843,4,1
1.0,-1.0134527041760542,14,0,2,-0.7556304134038936,2,1
1.0,-1.0134527041760542,3,3,0,-0.0845983836209411,3,2
0.0,0.9867258687843836,5,2,1,-1.8745981098211808,1,2
1.0,-1.0134527041760542,4,1,1,1.1650898380787391,4,1
0.0,0.9867258687843836,1,4,1,-0.0845983836209411,3,3
1.0,-1.0134527041760542,8,3,2,1.0448269548189373,4,1
1.0,-1.0134527041760542,1,0,2,0.1071250534599024,3,0
1.0,-1.0134527041760542,11,2,0,-0.7922321604829637,2,2
0.0,0.9867258687843836,6,3,1,-0.4593305560971353,3,2
1.0,-1.0134527041760542,9,1,2,0.1698709055954513,3,0
0.0,0.9867258687843836,15,4,2,0.2692185048100702,3,2
0.0,0.9867258687843836,14,2,1,0.3790237460472806,3,3
0.0,0.9867258687843836,4,4,2,-1.095503779138116,2,3
1.0,-1.0134527041760542,3,3,1,2.006930020897352,5,1
1.0,-1.0134527041760542,4,2,2,-0.2571494769937003,3,3
0.0,0.9867258687843836,15,1,1,0.2448173400906901,3,0
1.0,-1.0134527041760542,11,0,0,0.5812048251507156,4,2
0.0,0.9867258687843836,10,2,1,0.311049072900436,3,0
0.0,0.9867258687843836,12,2,2,-0.5569352149746557,2,1
0.0,0.9867258687843836,11,3,0,0.0391503803130579,3,2
0.0,0.9867258687843836,8,0,0,-0.2362341929485174,3,3
1.0,-1.0134527041760542,10,0,0,0.5411171973974483,4,2
1.0,-1.0134527041760542,0,3,2,0.7781570832428549,4,0
0.0,0.9867258687843836,8,0,0,-0.8828650580120898,2,0
0.0,0.9867258687843836,11,2,1,1.2452650935852736,4,0
1.0,-1.0134527041760542,12,3,2,0.914106429536544,4,2
0.0,0.9867258687843836,8,1,2,2.1672805319104214,5,1
0.0,0.9867258687843836,1,4,0,-0.8584638932927099,2,3
1.0,-1.0134527041760542,13,3,1,-0.1020277869919269,3,2
0.0,0.9867258687843836,3,2,1,-1.5085806390304792,1,0
1.0,-1.0134527041760542,1,1,2,-0.7015992629538377,2,1
0.0,0.9867258687843836,11,2,2,-2.118609757014981,1,0
0.0,0.9867258687843836,15,3,0,1.1319739716738662,4,1
1.0,-1.0134527041760542,12,4,0,0.0147492155936778,3,3
1.0,-1.0134527041760542,11,1,0,0.5690042427910256,4,0
1.0,-1.0134527041760542,1,2,1,1.9424412284247048,5,0
1.0,-1.0134527041760542,15,2,1,-0.2693500593533903,3,0
1.0,-1.0134527041760542,14,0,0,-0.0567113382273638,3,3
1.0,-1.0134527041760542,13,2,1,0.4173684334634492,3,2
1.0,-1.0134527041760542,5,0,2,-1.7281911215049,1,3
1.0,-1.0134527041760542,13,3,1,-1.0275291059912717,2,2
1.0,-1.0134527041760542,15,0,1,0.389481388069872,3,2
1.0,-1.0134527041760542,4,4,1,-0.708571024302232,2,1
1.0,-1.0134527041760542,12,3,1,0.0182350962678749,3,0
0.0,0.9867258687843836,12,4,0,0.4783713452618995,3,3
0.0,0.9867258687843836,3,1,1,-0.8898368193604842,2,3
1.0,-1.0134527041760542,3,4,2,0.1175826954824939,3,3
0.0,0.9867258687843836,4,0,2,1.4945055617903702,5,1
1.0,-1.0134527041760542,3,0,0,0.1977579509890284,3,3
0.0,0.9867258687843836,14,2,2,-1.5364676844240566,1,0
1.0,-1.0134527041760542,2,1,1,0.5829477654878142,4,0
1.0,-1.0134527041760542,10,2,2,1.1128016279657815,4,1
1.0,-1.0134527041760542,8,1,0,0.9768522816720924,4,3
0.0,0.9867258687843836,10,4,2,0.6143206915555885,4,3
0.0,0.9867258687843836,3,3,0,1.475333218082286,4,1
0.0,0.9867258687843836,3,4,2,0.2273879367197043,3,1
1.0,-1.0134527041760542,5,1,0,0.3877384477327735,3,3
0.0,0.9867258687843836,9,2,2,0.4818572259360966,3,3
0.0,0.9867258687843836,6,0,0,0.4400266578457308,3,1
1.0,-1.0134527041760542,2,1,0,0.1158397551453953,3,3
1.0,-1.0134527041760542,13,0,2,0.9576799379640084,4,3
0.0,0.9867258687843836,7,4,0,-0.8514921319443154,2,2
0.0,0.9867258687843836,2,4,1,-0.1630306987903771,3,0
1.0,-1.0134527041760542,10,1,0,-2.153468563756953,1,1
1.0,-1.0134527041760542,2,1,2,-0.820119205876541,2,1
1.0,-1.0134527041760542,15,3,0,2.0679329326958023,5,0
0.0,0.9867258687843836,8,2,2,-0.506389945198797,2,1
0.0,0.9867258687843836,15,2,1,-0.0166237104740965,3,1
1.0,-1.0134527041760542,9,4,1,-0.9055232823943714,2,3
0.0,0.9867258687843836,15,1,1,0.4034249107666606,3,3
1.0,-1.0134527041760542,5,0,1,0.5446030780716455,4,0
1.0,-1.0134527041760542,1,3,2,1.2313215708884853,4,1
1.0,-1.0134527041760542,14,3,2,-0.0863413239580396,3,3
1.0,-1.0134527041760542,4,1,0,1.2958103633611324,4,2
0.0,0.9867258687843836,3,3,2,0.042636260987255,3,1
1.0,-1.0134527041760542,0,1,0,-0.0305672331708852,3,2
1.0,-1.0134527041760542,14,1,0,-0.7207716066619221,2,3
1.0,-1.0134527041760542,0,2,0,1.5886243399936937,5,1
0.0,0.9867258687843836,6,0,0,0.3981960897553649,3,0
0.0,0.9867258687843836,0,0,2,-0.0880842642951382,3,3
1.0,-1.0134527041760542,9,0,1,-1.0885320177897222,2,0
1.0,-1.0134527041760542,9,0,1,0.8095300093106294,4,3
1.0,-1.0134527041760542,2,4,2,1.6287119677469608,5,3
1.0,-1.0134527041760542,10,3,2,-1.095503779138116,2,3
0.0,0.9867258687843836,3,4,0,-0.8880938790233857,2,2
0.0,0.9867258687843836,13,0,2,0.542860137734547,4,3
1.0,-1.0134527041760542,1,3,1,-0.1002848466548283,3,1
1.0,-1.0134527041760542,8,4,1,0.0722662467179308,3,2
0.0,0.9867258687843836,15,4,2,-0.3338388518260377,3,2
0.0,0.9867258687843836,13,0,0,-0.7504015923925978,2,0
1.0,-1.0134527041760542,2,4,0,-0.6283957687956974,2,3
1.0,-1.0134527041760542,1,4,0,1.5938531610049893,5,1
1.0,-1.0134527041760542,14,1,1,-1.5016088776820848,1,0
1.0,-1.0134527041760542,10,3,1,0.265732624135873,3,2
1.0,-1.0134527041760542,8,4,1,0.3511367006537033,3,1
1.0,-1.0134527041760542,4,2,0,-0.0758836819354482,3,0
0.0,0.9867258687843836,5,2,1,0.5515748394200398,4,3
0.0,0.9867258687843836,0,4,2,0.455713120879618,3,0
0.0,0.9867258687843836,1,4,0,1.2330645112255836,4,2
1.0,-1.0134527041760542,8,2,2,0.513230152003871,4,2
1.0,-1.0134527041760542,13,4,0,1.281866840664344,4,2
1.0,-1.0134527041760542,11,0,0,-0.3059518064324605,3,3
0.0,0.9867258687843836,4,2,1,-2.115123876340784,1,2
1.0,-1.0134527041760542,14,3,1,-0.5534493343004585,2,1
0.0,0.9867258687843836,6,0,0,0.7729282622315592,4,2
0.0,0.9867258687843836,6,1,0,0.6666089016685459,4,0
1.0,-1.0134527041760542,14,3,1,-1.9495445443164197,1,3
1.0,-1.0134527041760542,4,4,2,-0.6057375444134159,2,1
0.0,0.9867258687843836,14,4,0,0.3215067149230275,3,3
1.0,-1.0134527041760542,4,2,1,-0.555192274637557,2,1
1.0,-1.0134527041760542,4,3,2,-1.2523684094769882,2,0
0.0,0.9867258687843836,7,0,2,-1.5399535650982534,1,1
1.0,-1.0134527041760542,8,2,1,1.76466131404065,5,3
1.0,-1.0134527041760542,13,4,0,-0.8985515210459771,2,3
1.0,-1.0134527041760542,15,3,1,1.2958103633611324,4,3
1.0,-1.0134527041760542,1,4,2,-0.0323101735079837,3,0
1.0,-1.0134527041760542,3,3,2,0.2779332064955631,3,1
0.0,0.9867258687843836,14,3,1,-0.7190286663248234,2,0
0.0,0.9867258687843836,13,1,0,0.6666089016685459,4,0
0.0,0.9867258687843836,11,2,2,0.7066965294218133,4,0
0.0,0.9867258687843836,8,4,0,-0.4715311384568253,2,2
1.0,-1.0134527041760542,11,0,2,0.3842525670585763,3,0
0.0,0.9867258687843836,9,0,0,0.8827335034687694,4,2
0.0,0.9867258687843836,6,2,1,-1.315114261612537,2,1
1.0,-1.0134527041760542,10,2,0,-0.708571024302232,2,0
1.0,-1.0134527041760542,13,4,0,-0.4157570476696708,3,3
0.0,0.9867258687843836,5,2,0,-0.9002944613830756,2,0
1.0,-1.0134527041760542,6,3,0,-1.233196065768904,2,1
0.0,0.9867258687843836,5,3,2,0.6282642142523772,4,1
0.0,0.9867258687843836,11,1,0,0.2761902661584645,3,0
1.0,-1.0134527041760542,13,4,2,-1.3046566195899456,2,1
1.0,-1.0134527041760542,7,1,1,1.9354694670763104,5,3
