Purchase Year,Purchase Recency,Ticket Subject,Ticket Type,Customer Gender,Response Duration (hrs),Duration Bucket,Ticket Channel,Customer Satisfaction Rating
1.0,-1.0134527041760542,5,3,2,-1.9547733653277153,1,3,5
1.0,-1.0134527041760542,4,3,0,1.0483128354931346,4,2,5
0.0,0.9867258687843835,7,0,0,0.1681279652583527,3,1,5
0.0,0.9867258687843835,9,2,2,0.16289914424705695,3,2,3
1.0,-1.0134527041760542,7,0,1,0.5062583906554767,3,0,4
1.0,-1.0134527041760542,11,3,2,2.0348170662909295,5,1,5
0.0,0.9867258687843835,9,1,0,-1.9216574989228423,1,0,5
0.0,0.9867258687843835,15,0,2,-0.5377628712665714,2,1,5
1.0,-1.0134527041760542,6,1,2,-0.25017771564530605,3,1,4
0.0,0.9867258687843835,3,1,2,-0.9124950437427657,2,3,1
0.0,0.9867258687843835,8,1,2,2.1672805319104214,5,1,1
0.0,0.9867258687843835,1,0,0,-1.4493206675691277,1,2,5
1.0,-1.0134527041760542,3,3,0,-2.1778697284763333,1,3,1
1.0,-1.0134527041760542,12,0,1,-0.4819887804794169,2,2,3
0.0,0.9867258687843835,7,4,2,2.040045887302225,5,3,2
1.0,-1.0134527041760542,0,3,2,-0.06542603991285675,3,1,5
1.0,-1.0134527041760542,7,4,1,-1.290713096893157,2,1,5
1.0,-1.0134527041760542,8,0,0,0.4452554788570266,3,3,5
1.0,-1.0134527041760542,8,4,2,-0.4628164367713325,3,0,5
0.0,0.9867258687843835,2,0,0,1.037855193470543,4,2,4
0.0,0.9867258687843835,5,1,1,-0.14211541474519418,3,0,1
0.0,0.9867258687843835,3,0,1,-0.20834714755494013,3,3,2
0.0,0.9867258687843835,4,2,0,0.5114872116667725,4,1,1
1.0,-1.0134527041760542,11,0,0,1.1058298666173876,4,1,4
1.0,-1.0134527041760542,1,3,2,1.0099681480769656,4,1,1
1.0,-1.0134527041760542,11,2,0,0.6474365579604616,4,2,1
0.0,0.9867258687843835,6,1,2,-2.1290673990375732,1,0,2
1.0,-1.0134527041760542,10,1,1,0.21693029469711284,3,1,5
0.0,0.9867258687843835,15,0,1,0.2291308770568029,3,3,2
0.0,0.9867258687843835,8,0,0,-0.36521177789381215,3,2,4
0.0,0.9867258687843835,13,3,1,0.6822953647024331,4,3,2
0.0,0.9867258687843835,10,1,0,0.5097442713296739,4,2,4
0.0,0.9867258687843835,5,3,2,-0.6092234250876131,2,0,3
1.0,-1.0134527041760542,9,0,1,-0.8828650580120898,2,1,5
0.0,0.9867258687843835,12,2,2,-1.4057471591416633,2,3,4
1.0,-1.0134527041760542,15,3,0,0.21693029469711284,3,3,1
1.0,-1.0134527041760542,15,1,0,-1.857168706450195,1,3,3
1.0,-1.0134527041760542,8,3,1,-1.6183858802676896,1,2,5
0.0,0.9867258687843835,3,3,0,-0.3704405989051079,3,0,1
1.0,-1.0134527041760542,8,4,0,-0.811404504191048,2,0,1
0.0,0.9867258687843835,1,4,2,-0.19266068452105292,3,0,2
0.0,0.9867258687843835,1,2,0,-0.08111250294674396,3,2,3
0.0,0.9867258687843835,8,4,1,-0.5569352149746557,2,2,3
1.0,-1.0134527041760542,1,2,0,1.7908054190971285,5,2,5
0.0,0.9867258687843835,2,0,1,-1.0623879127332436,2,0,5
0.0,0.9867258687843835,14,0,1,-0.1246860113742084,3,1,5
1.0,-1.0134527041760542,9,0,0,-0.5482205132891628,2,2,5
0.0,0.9867258687843835,3,3,0,-0.4941893628391069,2,1,5
1.0,-1.0134527041760542,8,2,1,0.9611658186382055,4,3,2
0.0,0.9867258687843835,8,0,0,-0.8828650580120898,2,0,2
0.0,0.9867258687843835,11,3,0,-0.5273052292439798,2,0,4
0.0,0.9867258687843835,13,4,0,-1.1199049438574966,2,3,1
1.0,-1.0134527041760542,2,3,1,-1.3691454120625932,2,3,4
1.0,-1.0134527041760542,9,4,1,-1.426662443186846,2,2,5
0.0,0.9867258687843835,11,0,0,0.27270438548426734,3,0,3
1.0,-1.0134527041760542,10,3,2,0.7398123958266862,4,2,1
0.0,0.9867258687843835,4,4,1,1.599081982016285,5,0,2
1.0,-1.0134527041760542,1,0,1,1.6252260870727635,5,0,3
1.0,-1.0134527041760542,11,1,1,0.57597600413942,4,2,3
1.0,-1.0134527041760542,3,4,1,-0.3460394341857278,3,3,5
0.0,0.9867258687843835,11,3,0,-2.214471475555403,1,0,1
0.0,0.9867258687843835,2,0,1,-0.013137829799899423,3,3,3
0.0,0.9867258687843835,9,2,1,1.285352721338541,4,1,3
1.0,-1.0134527041760542,5,1,0,-0.8671785949782026,2,1,1
0.0,0.9867258687843835,8,2,0,0.8740188017832767,4,1,5
0.0,0.9867258687843835,0,4,1,0.10538211312280386,3,3,2
0.0,0.9867258687843835,9,4,2,1.6234831467356652,5,3,1
0.0,0.9867258687843835,1,0,1,-2.4236243160072326,1,2,2
0.0,0.9867258687843835,11,0,1,-0.38438412160189644,3,2,4
0.0,0.9867258687843835,1,3,0,0.633493035263673,4,2,2
0.0,0.9867258687843835,7,0,2,-0.7277433680103164,2,1,4
0.0,0.9867258687843835,6,0,2,0.5707471831281242,4,2,5
1.0,-1.0134527041760542,4,4,0,-1.7647928685839702,1,1,1
0.0,0.9867258687843835,8,1,1,-0.6893986805941477,2,1,5
0.0,0.9867258687843835,6,4,2,-0.9473538504847373,2,3,3
0.0,0.9867258687843835,8,4,2,-0.2031183265436444,3,1,5
0.0,0.9867258687843835,4,0,2,-0.32861003081474205,3,2,2
0.0,0.9867258687843835,12,3,2,-0.5098758258729942,2,1,1
0.0,0.9867258687843835,4,0,1,0.19427207031483135,3,1,5
0.0,0.9867258687843835,12,4,1,0.319763774585929,3,0,3
0.0,0.9867258687843835,4,3,1,0.9367646539188255,4,3,3
1.0,-1.0134527041760542,9,1,1,-0.5900510813795287,2,1,2
1.0,-1.0134527041760542,13,1,2,-0.38264118126479796,3,3,4
0.0,0.9867258687843835,7,0,2,0.6160636318926872,4,3,5
0.0,0.9867258687843835,14,3,0,0.8443888160526009,4,2,2
0.0,0.9867258687843835,9,3,1,1.7472319106696639,5,3,5
1.0,-1.0134527041760542,9,2,2,-0.16651657946457427,3,2,5
0.0,0.9867258687843835,13,4,0,0.42956901582313933,3,3,4
0.0,0.9867258687843835,13,1,0,0.8757617421203752,4,0,4
1.0,-1.0134527041760542,7,1,2,0.3546225813279005,3,1,4
1.0,-1.0134527041760542,13,3,0,0.3615943426762948,3,1,2
0.0,0.9867258687843835,10,1,1,-1.1477919892510735,2,2,3
0.0,0.9867258687843835,11,2,0,-0.6719692772231619,2,2,4
1.0,-1.0134527041760542,13,4,0,0.10886799379700102,3,0,3
0.0,0.9867258687843835,0,3,0,-0.2658641786791932,3,2,1
0.0,0.9867258687843835,12,2,2,0.3598514023391962,3,1,5
0.0,0.9867258687843835,4,3,0,0.24133145941649295,3,2,3
0.0,0.9867258687843835,13,0,2,0.9960246253801772,4,3,4
1.0,-1.0134527041760542,1,1,2,-0.006166068451505107,3,0,5
0.0,0.9867258687843835,11,2,0,-0.15605893744198282,3,1,2
0.0,0.9867258687843835,4,4,1,0.023463917279170705,3,0,2
1.0,-1.0134527041760542,1,1,1,-1.4806935936369023,1,1,3
0.0,0.9867258687843835,6,1,1,0.6387218562749687,4,1,5
0.0,0.9867258687843835,8,2,2,0.7502700378492776,4,1,4
0.0,0.9867258687843835,6,3,1,-0.4471299737374453,3,3,5
1.0,-1.0134527041760542,15,3,2,1.5973390416791866,5,0,1
1.0,-1.0134527041760542,10,4,0,1.0535416565044302,4,2,1
1.0,-1.0134527041760542,14,3,0,0.4417695981828294,3,1,4
1.0,-1.0134527041760542,12,2,1,0.5968912881846029,4,1,4
0.0,0.9867258687843835,15,4,1,0.02520685761626928,3,2,5
0.0,0.9867258687843835,8,4,0,1.4369885306661172,4,3,1
0.0,0.9867258687843835,6,4,2,-0.25017771564530605,3,0,3
0.0,0.9867258687843835,15,2,1,1.649627251792144,5,3,3
0.0,0.9867258687843835,7,0,2,-1.5399535650982534,1,1,2
1.0,-1.0134527041760542,9,4,1,-0.27109299969048894,3,0,3
0.0,0.9867258687843835,14,2,0,0.319763774585929,3,3,4
1.0,-1.0134527041760542,6,4,2,-1.5591259088063383,1,3,1
0.0,0.9867258687843835,4,0,1,0.09666741143731099,3,3,4
1.0,-1.0134527041760542,4,4,0,-0.7730598167748793,2,1,2
1.0,-1.0134527041760542,15,4,0,-1.4406059658836348,2,0,3
0.0,0.9867258687843835,12,1,2,-0.7242574873361192,2,2,4
1.0,-1.0134527041760542,10,0,0,0.40865373177795644,3,1,2
1.0,-1.0134527041760542,12,4,0,-0.22577655092592594,3,0,1
1.0,-1.0134527041760542,11,1,0,-0.22926243160012308,3,3,5
0.0,0.9867258687843835,10,2,1,-0.6806839789086547,2,3,1
0.0,0.9867258687843835,5,3,1,1.4945055617903702,5,1,1
1.0,-1.0134527041760542,15,2,1,1.8657518535923676,5,0,5
1.0,-1.0134527041760542,2,4,1,0.7851288445912492,4,1,4
1.0,-1.0134527041760542,4,0,0,-0.6998563226167391,2,1,3
0.0,0.9867258687843835,12,0,0,-1.7560781668984775,1,3,1
1.0,-1.0134527041760542,9,4,1,0.7973294269509392,4,3,4
0.0,0.9867258687843835,1,4,0,0.11409681480829677,3,0,5
1.0,-1.0134527041760542,9,1,2,-1.0362438076767648,2,3,3
1.0,-1.0134527041760542,0,3,0,1.7088872232534955,5,3,2
1.0,-1.0134527041760542,14,1,2,0.20124383166322565,3,2,1
1.0,-1.0134527041760542,1,4,0,-1.4841794743110992,1,3,3
0.0,0.9867258687843835,10,3,0,-0.811404504191048,2,2,1
1.0,-1.0134527041760542,14,3,0,0.26573262413587306,3,0,1
0.0,0.9867258687843835,10,0,2,1.334155050777301,4,3,5
0.0,0.9867258687843835,12,1,0,0.25876086278747873,3,2,4
1.0,-1.0134527041760542,6,3,1,-1.2018231397011296,2,3,2
1.0,-1.0134527041760542,8,1,0,0.9768522816720925,4,3,4
0.0,0.9867258687843835,11,3,2,-0.3216382694663477,3,2,4
1.0,-1.0134527041760542,8,0,1,-1.055416151384849,2,0,1
1.0,-1.0134527041760542,12,3,1,-0.05845427856446245,3,0,1
0.0,0.9867258687843835,10,4,0,0.4522272402054209,3,3,2
0.0,0.9867258687843835,11,2,1,0.2517891014390844,3,1,2
1.0,-1.0134527041760542,4,0,0,-1.2053090203753267,2,3,4
1.0,-1.0134527041760542,2,3,0,0.5184589730151669,4,1,4
0.0,0.9867258687843835,6,2,0,-0.5168475872213885,2,1,4
1.0,-1.0134527041760542,4,0,1,1.92326888471662,5,3,5
1.0,-1.0134527041760542,8,4,0,1.1685757187529364,4,3,1
1.0,-1.0134527041760542,4,3,2,-0.886350938686287,2,3,5
0.0,0.9867258687843835,7,3,1,0.4626848822280123,3,0,4
1.0,-1.0134527041760542,0,1,1,-0.030567233170885205,3,3,4
0.0,0.9867258687843835,5,0,2,1.5223926071839475,5,2,5
1.0,-1.0134527041760542,9,1,0,-1.5695835508289295,1,1,5
0.0,0.9867258687843835,3,3,0,0.4156254931263507,3,2,4
1.0,-1.0134527041760542,1,3,2,-2.019262157800363,1,3,2
0.0,0.9867258687843835,11,3,0,-0.12294307103710983,3,2,3
0.0,0.9867258687843835,13,2,2,-1.580041192851521,1,0,2
1.0,-1.0134527041760542,14,3,2,1.7855765980858327,5,0,3
1.0,-1.0134527041760542,13,4,0,0.1280403375050854,3,1,2
0.0,0.9867258687843835,2,0,1,1.0308834321221487,4,1,5
1.0,-1.0134527041760542,13,3,0,0.44699841919412514,3,0,2
1.0,-1.0134527041760542,9,1,1,0.748527097512179,4,0,4
0.0,0.9867258687843835,14,0,1,-0.7939751008200623,2,1,2
0.0,0.9867258687843835,1,2,1,-1.3918036364448747,2,1,4
1.0,-1.0134527041760542,6,2,0,-0.8898368193604842,2,0,2
1.0,-1.0134527041760542,8,3,0,-0.9438679698105401,2,0,2
0.0,0.9867258687843835,10,3,0,0.28664790818105595,3,2,1
0.0,0.9867258687843835,13,4,1,-0.030567233170885205,3,3,3
1.0,-1.0134527041760542,5,1,1,0.36682316368759055,3,0,5
0.0,0.9867258687843835,2,3,1,0.7066965294218133,4,2,1
1.0,-1.0134527041760542,1,4,2,-1.5155524003788736,1,2,1
1.0,-1.0134527041760542,8,3,0,0.18730030896643704,3,3,1
1.0,-1.0134527041760542,14,1,1,-0.9246956261024558,2,0,1
0.0,0.9867258687843835,14,2,1,-0.6737122175602605,2,1,2
1.0,-1.0134527041760542,7,4,1,-0.3042088660953619,3,3,2
1.0,-1.0134527041760542,1,4,0,0.14024091986477544,3,0,3
1.0,-1.0134527041760542,13,1,1,-1.2645689918366785,2,3,5
1.0,-1.0134527041760542,7,4,2,0.15592738289866262,3,0,3
1.0,-1.0134527041760542,9,4,1,0.3354502376198161,3,0,5
0.0,0.9867258687843835,8,2,0,-0.8462633109330198,2,1,1
0.0,0.9867258687843835,3,2,1,-1.5085806390304792,1,0,5
0.0,0.9867258687843835,13,0,1,0.18381442829223987,3,3,5
1.0,-1.0134527041760542,5,4,2,0.7467841571750805,4,0,3
0.0,0.9867258687843835,7,2,1,-0.4994181838504026,2,3,5
1.0,-1.0134527041760542,10,3,0,2.175995233595914,5,0,2
1.0,-1.0134527041760542,0,3,2,-1.3395154263319173,2,1,5
0.0,0.9867258687843835,9,3,0,0.847874696726798,4,0,4
0.0,0.9867258687843835,10,2,2,0.3877384477327735,3,2,3
0.0,0.9867258687843835,13,4,1,0.9995105060543742,4,0,3
0.0,0.9867258687843835,8,3,0,1.4404744113403145,4,3,3
1.0,-1.0134527041760542,0,4,1,0.18730030896643704,3,2,2
1.0,-1.0134527041760542,1,4,1,-0.38089824092769936,3,1,3
1.0,-1.0134527041760542,4,3,1,0.28664790818105595,3,0,3
1.0,-1.0134527041760542,6,3,2,1.1145445683028803,4,1,4
1.0,-1.0134527041760542,9,3,2,0.044379201324353634,3,3,1
1.0,-1.0134527041760542,4,3,0,-0.22926243160012308,3,3,1
1.0,-1.0134527041760542,0,3,0,-0.14908717609358849,3,2,5
0.0,0.9867258687843835,1,0,1,-0.394841763624488,3,2,5
1.0,-1.0134527041760542,15,0,0,0.19427207031483135,3,1,5
0.0,0.9867258687843835,1,4,1,0.2047297123374228,3,3,1
0.0,0.9867258687843835,8,4,0,0.5411171973974483,4,3,1
1.0,-1.0134527041760542,6,0,0,-1.1111902421720037,2,0,2
1.0,-1.0134527041760542,4,2,2,-0.25714947699370033,3,3,2
1.0,-1.0134527041760542,0,4,2,0.46442782256511095,3,0,4
0.0,0.9867258687843835,7,0,1,-0.8724074159894984,2,1,5
0.0,0.9867258687843835,15,3,2,2.345060446294476,5,0,4
0.0,0.9867258687843835,5,2,2,-0.9804697168896103,2,2,4
1.0,-1.0134527041760542,13,4,1,-1.4196906818384518,2,0,3
0.0,0.9867258687843835,1,4,0,1.2330645112255836,4,2,2
1.0,-1.0134527041760542,12,4,2,-0.6719692772231619,2,2,2
0.0,0.9867258687843835,12,4,0,1.5955961013420878,5,3,2
0.0,0.9867258687843835,6,2,1,-0.06716898024995532,3,0,5
0.0,0.9867258687843835,0,2,0,-0.584822260368233,2,2,3
0.0,0.9867258687843835,2,4,0,-1.3430013070061144,2,0,4
0.0,0.9867258687843835,15,3,2,0.018235096267874968,3,2,2
1.0,-1.0134527041760542,6,2,1,0.21693029469711284,3,1,4
1.0,-1.0134527041760542,7,2,0,0.4452554788570266,3,3,2
1.0,-1.0134527041760542,8,3,1,0.7398123958266862,4,1,1
0.0,0.9867258687843835,11,1,1,0.18207148795514128,3,0,1
1.0,-1.0134527041760542,4,1,2,1.2661803776304568,4,0,2
0.0,0.9867258687843835,7,1,2,-2.30336143274743,1,0,3
0.0,0.9867258687843835,10,2,1,-0.15257305676778565,3,3,3
1.0,-1.0134527041760542,2,4,2,-1.5904988348741125,1,1,3
1.0,-1.0134527041760542,10,1,0,0.6944959470621231,4,2,3
1.0,-1.0134527041760542,6,1,2,0.8531035177380937,4,1,3
1.0,-1.0134527041760542,12,3,1,0.018235096267874968,3,0,4
0.0,0.9867258687843835,13,1,2,-0.34778237452282634,3,2,5
0.0,0.9867258687843835,5,2,1,-2.0332056804971512,1,1,3
1.0,-1.0134527041760542,1,2,0,1.6757713568486226,5,3,5
0.0,0.9867258687843835,1,0,1,1.0082252077398672,4,0,2
1.0,-1.0134527041760542,8,3,1,-0.08459838362094112,3,3,1
0.0,0.9867258687843835,9,2,2,-0.617938126773106,2,0,1
0.0,0.9867258687843835,0,4,0,1.1511463153819503,4,1,5
1.0,-1.0134527041760542,1,2,2,0.42956901582313933,3,2,5
1.0,-1.0134527041760542,1,3,2,-0.03928193485637809,3,0,2
0.0,0.9867258687843835,11,0,2,0.0949244711002124,3,2,5
0.0,0.9867258687843835,9,3,0,-1.5347247440869578,1,3,5
0.0,0.9867258687843835,0,3,0,-0.5325340502552757,2,3,2
1.0,-1.0134527041760542,15,1,2,-0.2641212383420946,3,0,2
0.0,0.9867258687843835,15,1,0,-1.5172953407159722,1,1,1
0.0,0.9867258687843835,12,0,2,1.7542036720180583,5,2,5
0.0,0.9867258687843835,15,4,0,0.3371931779569147,3,2,1
0.0,0.9867258687843835,6,3,1,0.10189623244860671,3,1,3
0.0,0.9867258687843835,13,0,0,0.880990563131671,4,0,1
1.0,-1.0134527041760542,0,0,0,-0.11597130968871552,3,0,4
1.0,-1.0134527041760542,14,0,1,-0.32861003081474205,3,0,2
1.0,-1.0134527041760542,0,3,1,1.8239212855020015,5,0,3
0.0,0.9867258687843835,8,2,1,-0.7190286663248234,2,1,4
0.0,0.9867258687843835,4,4,1,1.2661803776304568,4,0,1
0.0,0.9867258687843835,12,4,0,0.9751093413349942,4,1,3
1.0,-1.0134527041760542,5,2,2,-0.23797713328561593,3,1,2
1.0,-1.0134527041760542,4,0,1,0.14024091986477544,3,1,1
0.0,0.9867258687843835,10,3,0,0.9524511169527127,4,0,4
0.0,0.9867258687843835,12,0,0,-0.138629534070997,3,1,2
0.0,0.9867258687843835,8,1,1,-1.7421346442016885,1,0,1
0.0,0.9867258687843835,14,3,2,1.6043108030275806,5,3,3
1.0,-1.0134527041760542,4,1,1,-0.7730598167748793,2,3,1
1.0,-1.0134527041760542,10,0,2,-0.5935369620537259,2,3,4
0.0,0.9867258687843835,2,2,0,0.013006275256579235,3,1,4
1.0,-1.0134527041760542,9,1,1,0.39122432840697063,3,1,3
0.0,0.9867258687843835,4,0,0,0.43479783683443507,3,3,4
0.0,0.9867258687843835,14,1,1,0.0478650819985508,3,1,5
1.0,-1.0134527041760542,7,3,2,0.2448173400906901,3,1,4
1.0,-1.0134527041760542,2,4,2,0.18730030896643704,3,2,5
1.0,-1.0134527041760542,14,3,2,0.8827335034687694,4,0,5
0.0,0.9867258687843835,15,0,0,-2.2301579385892905,1,3,4
1.0,-1.0134527041760542,7,1,1,-0.13514365339679987,3,2,3
0.0,0.9867258687843835,5,4,2,-0.16651657946457427,3,3,4
0.0,0.9867258687843835,15,3,2,-0.8776362370007941,2,2,5
0.0,0.9867258687843835,12,2,1,1.8483224502213818,5,3,4
0.0,0.9867258687843835,0,3,2,0.29710555020364743,3,3,4
1.0,-1.0134527041760542,7,1,0,-0.030567233170885205,3,1,5
0.0,0.9867258687843835,5,1,2,-1.018814404305779,2,1,3
0.0,0.9867258687843835,14,3,1,0.6770665436911374,4,2,3
1.0,-1.0134527041760542,7,2,1,-0.06019721890156102,3,2,3
1.0,-1.0134527041760542,14,1,1,0.05309390300984653,3,2,5
0.0,0.9867258687843835,6,0,0,0.757241799197672,4,1,4
1.0,-1.0134527041760542,15,2,0,0.9524511169527127,4,1,2
0.0,0.9867258687843835,15,4,2,-0.17523128115006717,3,2,1
1.0,-1.0134527041760542,14,3,0,-0.5238193485697827,2,3,1
1.0,-1.0134527041760542,11,2,1,0.023463917279170705,3,2,4
0.0,0.9867258687843835,10,3,1,0.5655183621168284,4,3,3
0.0,0.9867258687843835,12,4,0,0.4783713452618995,3,3,3
1.0,-1.0134527041760542,10,3,0,-0.8776362370007941,2,3,2
1.0,-1.0134527041760542,14,1,2,1.504963203812962,5,0,3
0.0,0.9867258687843835,12,1,1,0.34416493930530906,3,3,5
0.0,0.9867258687843835,13,2,0,-0.5621640359859514,2,1,1
1.0,-1.0134527041760542,1,2,0,0.3284784762714218,3,3,4
0.0,0.9867258687843835,15,1,2,-0.8654356546411042,2,2,3
1.0,-1.0134527041760542,15,0,2,-0.4087852863212766,3,0,2
0.0,0.9867258687843835,1,4,0,0.06006566435824085,3,0,5
0.0,0.9867258687843835,15,2,0,0.27444732582136594,3,3,2
1.0,-1.0134527041760542,6,3,0,-0.10899954834032122,3,0,3
1.0,-1.0134527041760542,9,2,0,1.3690138575192725,4,1,5
1.0,-1.0134527041760542,5,0,0,0.21344441402291567,3,0,5
0.0,0.9867258687843835,0,0,1,-0.8044327428426538,2,2,4
1.0,-1.0134527041760542,9,0,2,0.21867323503421143,3,1,5
1.0,-1.0134527041760542,12,2,0,-0.4645593771084311,3,3,5
1.0,-1.0134527041760542,11,3,1,-0.7225145469990206,2,3,5
1.0,-1.0134527041760542,14,0,1,0.4365407771715336,3,2,2
1.0,-1.0134527041760542,0,2,0,1.5886243399936935,5,1,4
1.0,-1.0134527041760542,14,3,0,0.2936196695294503,3,0,4
1.0,-1.0134527041760542,10,3,0,-0.4889605418278112,2,2,2
0.0,0.9867258687843835,11,0,0,0.9907958043688813,4,1,5
0.0,0.9867258687843835,2,1,2,0.6840383050395318,4,3,4
1.0,-1.0134527041760542,9,0,2,-2.040177441845545,1,1,3
0.0,0.9867258687843835,13,2,0,1.2086633465062036,4,0,4
1.0,-1.0134527041760542,14,1,2,-1.2209954834092138,2,2,4
1.0,-1.0134527041760542,1,4,0,-0.4209858686809666,3,0,2
1.0,-1.0134527041760542,6,3,1,0.6526653789717574,4,0,3
0.0,0.9867258687843835,15,4,0,-1.6026994172338025,1,0,3
0.0,0.9867258687843835,7,0,0,0.7729282622315592,4,3,5
0.0,0.9867258687843835,5,3,0,1.8012630611197202,5,0,1
0.0,0.9867258687843835,11,0,1,-1.241910767454397,2,1,3
1.0,-1.0134527041760542,8,1,1,0.30407731155204176,3,2,5
0.0,0.9867258687843835,12,2,2,-0.7469157117184008,2,3,4
0.0,0.9867258687843835,7,4,0,0.3790237460472806,3,2,3
0.0,0.9867258687843835,2,3,2,-1.4336342045352406,2,1,4
1.0,-1.0134527041760542,9,4,0,-0.6597686948634718,2,1,5
1.0,-1.0134527041760542,6,4,2,1.6583419534776367,5,1,3
0.0,0.9867258687843835,10,4,1,-1.8589116467872933,1,0,3
0.0,0.9867258687843835,11,2,2,0.7066965294218133,4,0,1
0.0,0.9867258687843835,1,2,1,-0.02185253148539231,3,0,5
0.0,0.9867258687843835,3,4,1,-0.7573733537409921,2,3,2
1.0,-1.0134527041760542,14,0,1,0.35287964099080193,3,0,4
0.0,0.9867258687843835,15,2,2,0.014749215593677817,3,2,3
0.0,0.9867258687843835,13,1,0,-0.21009008789203873,3,1,3
1.0,-1.0134527041760542,9,0,1,1.5816525786452993,5,0,3
0.0,0.9867258687843835,4,1,0,-0.04276781553057525,3,1,3
1.0,-1.0134527041760542,5,3,2,1.6095396240388766,5,2,2
1.0,-1.0134527041760542,10,2,2,-0.47850289980521976,2,3,1
0.0,0.9867258687843835,14,4,2,1.1284880909996688,4,1,3
0.0,0.9867258687843835,12,0,1,0.15069856188736688,3,0,4
1.0,-1.0134527041760542,12,2,1,0.30233437121494317,3,2,1
1.0,-1.0134527041760542,10,4,1,0.6509224386346588,4,3,1
1.0,-1.0134527041760542,0,3,2,-1.9652310073503068,1,3,2
0.0,0.9867258687843835,13,3,0,-1.2889701565560585,2,1,4
0.0,0.9867258687843835,2,1,0,-0.9368962084621458,2,1,2
1.0,-1.0134527041760542,0,1,0,0.5881765864991099,4,1,1
0.0,0.9867258687843835,15,3,0,-0.39658470396158657,3,1,3
0.0,0.9867258687843835,11,3,1,1.9267547653908177,5,2,1
1.0,-1.0134527041760542,6,1,1,-1.9948609930809824,1,2,3
0.0,0.9867258687843835,9,4,0,0.8914482051542624,4,3,1
1.0,-1.0134527041760542,8,4,1,0.488828987284491,3,0,3
1.0,-1.0134527041760542,6,4,1,0.9942816850430785,4,0,1
1.0,-1.0134527041760542,2,2,0,0.24133145941649295,3,3,3
0.0,0.9867258687843835,12,2,0,1.571194936622708,5,0,5
1.0,-1.0134527041760542,11,0,1,-0.28329358205017896,3,2,2
0.0,0.9867258687843835,3,3,1,-1.1286196455429893,2,1,3
1.0,-1.0134527041760542,1,0,0,1.8953818393230428,5,2,4
0.0,0.9867258687843835,9,4,1,0.6648659613314474,4,0,1
1.0,-1.0134527041760542,13,3,0,-1.485922414648198,1,1,2
0.0,0.9867258687843835,8,4,1,1.7332883879728753,5,0,3
1.0,-1.0134527041760542,12,4,1,-1.4528065482433248,1,1,2
1.0,-1.0134527041760542,7,1,1,0.04612214166145222,3,0,3
1.0,-1.0134527041760542,1,2,1,-2.3643643445458813,1,2,2
1.0,-1.0134527041760542,10,2,0,-0.19266068452105292,3,0,5
1.0,-1.0134527041760542,11,0,0,0.5812048251507156,4,2,5
1.0,-1.0134527041760542,5,1,0,-0.5133617065471913,2,1,5
1.0,-1.0134527041760542,1,4,1,1.4823049794306804,4,3,1
1.0,-1.0134527041760542,15,4,0,1.569451996285609,5,2,1
1.0,-1.0134527041760542,11,0,0,-0.3059518064324605,3,3,3
0.0,0.9867258687843835,4,0,1,0.9419934749301211,4,0,1
0.0,0.9867258687843835,11,3,2,0.7816429639170521,4,3,4
0.0,0.9867258687843835,12,3,2,0.31104907290043604,3,0,4
1.0,-1.0134527041760542,7,1,1,1.1877480624610206,4,2,2
0.0,0.9867258687843835,11,4,1,0.002548633233987779,3,3,1
1.0,-1.0134527041760542,2,2,1,2.006930020897352,5,1,2
0.0,0.9867258687843835,15,4,2,0.2692185048100702,3,2,2
0.0,0.9867258687843835,8,0,0,-0.7434298310442036,2,3,1
0.0,0.9867258687843835,5,4,2,0.25876086278747873,3,2,1
0.0,0.9867258687843835,1,3,2,0.21518735436001427,3,2,4
0.0,0.9867258687843835,3,3,0,1.496248502127469,5,1,1
1.0,-1.0134527041760542,2,3,1,-0.29375122407277043,3,1,1
0.0,0.9867258687843835,12,0,0,0.042636260987255065,3,2,2
1.0,-1.0134527041760542,9,2,0,-0.11945719036291266,3,3,2
1.0,-1.0134527041760542,8,3,0,-1.4179477415013533,2,1,2
0.0,0.9867258687843835,10,1,2,1.904096541008536,5,3,5
1.0,-1.0134527041760542,15,4,2,1.7960342401084244,5,2,5
0.0,0.9867258687843835,4,4,1,0.16289914424705695,3,2,2
1.0,-1.0134527041760542,15,4,0,1.2661803776304568,4,0,5
0.0,0.9867258687843835,4,2,0,-1.039729688350962,2,0,4
0.0,0.9867258687843835,9,4,2,1.459646755048399,4,0,3
0.0,0.9867258687843835,2,3,1,-1.076331435430032,2,0,3
1.0,-1.0134527041760542,6,3,1,-0.056711338227363864,3,1,1
1.0,-1.0134527041760542,2,1,1,0.4679137032393081,3,1,3
1.0,-1.0134527041760542,7,2,1,0.24656028042778866,3,1,3
0.0,0.9867258687843835,14,3,2,-0.9822126572267087,2,2,3
1.0,-1.0134527041760542,13,3,2,1.599081982016285,5,0,5
1.0,-1.0134527041760542,11,2,0,-0.34778237452282634,3,1,3
0.0,0.9867258687843835,15,1,0,-0.5151046468842898,2,0,3
1.0,-1.0134527041760542,10,1,0,0.2674755644729716,3,3,3
1.0,-1.0134527041760542,11,3,2,-0.9909273589122015,2,2,3
1.0,-1.0134527041760542,6,1,2,-0.361725897219615,3,0,2
0.0,0.9867258687843835,4,3,0,-0.2763218207017847,3,3,4
